"evidence_id","doc_id","source_file","page","chunk_index","chunk_text"
"gfm_rag_p13_c003","gfm_rag","gfm_rag.pdf","13","3","2025. [38] LINHAO LUO, Yuan-Fang Li, Reza Haf, and Shirui Pan. Reasoning on graphs: Faithful and interpretable large language model reasoning. In The Twelfth International Conference on Learning Representations, 2024. [39] Chaitanya Malaviya, Subin Lee, Sihao Chen, Elizabeth Sieber, Mark Yatskar, and Dan Roth. Expertqa: Expert-curated questions and attributed answers. arXiv preprint arXiv:2309.07852, 2023. [40] Haitao Mao, Zhikai Chen, Wenzhuo Tang, Jianan Zhao, Yao Ma, Tong Zhao, Neil Shah, Mikhail Galkin, and Jiliang Tang. Position: Graph foundation models are already here. In Forty-first International Conference on Machine Learning, 2024. 13"
"gfm_rag_p14_c001","gfm_rag","gfm_rag.pdf","14","1","[41] Costas Mavromatis and George Karypis. Gnn-rag: Graph neural retrieval for large language model reasoning. arXiv preprint arXiv:2405.20139, 2024. [42] Meta. Build the future of ai with meta llama 3, 2024. URL https://llama.meta.com/ llama3/. [43] Gabriel de Souza P Moreira, Radek Osmulski, Mengyao Xu, Ronay Ak, Benedikt Schifferer, and Even Oldridge. Nv-retriever: Improving text embedding models with effective hard-negative mining. arXiv preprint arXiv:2407.15831, 2024. [44] Abhilash Nandy, Soumya Sharma, Shubham Maddhashiya, Kapil Sachdeva, Pawan Goyal, and NIloy Ganguly. Question answering over electronic devices: A new benchmark dataset and a multi-task learning based QA framework. In Marie-Francine Moens, Xuanjing Huang, Lucia Specia, and Scott Wen-tau Yih, editors,Findings of the Association for Computational Linguistics: EMNLP 2021, pages 4600–4609, Punta Cana, Dominican Republic, November 2021. Association for Computational Linguistics. doi: 10.18653/v1/2021.findings-emnlp.392. URL https://aclanthology.org/2021.findings-emnlp.392/. [45] Tri Nguyen, Mir Rosenberg, Xia Song, Jianfeng Gao, Saurabh Tiwary, Rangan Majumder, and Li Deng. Ms marco: A human generated machine reading comprehension dataset. November 2016. [46] Jianmo Ni, Chen Qu, Jing Lu, Zhuyun Dai, Gustavo Hernandez Abrego, Ji Ma, Vincent Zhao, Yi Luan, Keith Hall, Ming-Wei Chang, et al. Large dual encoders are generalizable retrievers. In Proceedings of the 2022 Conference on Empirical Methods in Natural Language Processing, pages 9844–9855, 2022. [47] OpenAI. Hello gpt-4o, 2024. URL https://openai.com/index/hello-gpt-4o/. [48] OpenAI. Learning to reason with llms, 2024. URL https://openai.com/index/ learning-to-reason-with-llms/ . [49] Liu Pai, Wenyang Gao, Wenjie Dong, Lin Ai, Ziwei Gong, Songfang Huang, Li Zongsheng, Ehsan Hoque, Julia Hirschberg, and Yue Zhang. A survey on open information extraction"
"gfm_rag_p14_c002","gfm_rag","gfm_rag.pdf","14","2","[48] OpenAI. Learning to reason with llms, 2024. URL https://openai.com/index/ learning-to-reason-with-llms/ . [49] Liu Pai, Wenyang Gao, Wenjie Dong, Lin Ai, Ziwei Gong, Songfang Huang, Li Zongsheng, Ehsan Hoque, Julia Hirschberg, and Yue Zhang. A survey on open information extraction from rule-based model to large language model. Findings of the Association for Computational Linguistics: EMNLP 2024, pages 9586–9608, 2024. [50] Pranoy Panda, Ankush Agarwal, Chaitanya Devaguptapu, Manohar Kaul, and Prathosh Ap. Holmes: Hyper-relational knowledge graphs for multi-hop question answering using llms. In Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers), pages 13263–13282, 2024. [51] Boci Peng, Yun Zhu, Yongchao Liu, Xiaohe Bo, Haizhou Shi, Chuntao Hong, Yan Zhang, and Siliang Tang. Graph retrieval-augmented generation: A survey. arXiv preprint arXiv:2408.08921, 2024. [52] Haiquan Qiu, Yongqi Zhang, Yong Li, et al. Understanding expressivity of gnn in rule learning. In The Twelfth International Conference on Learning Representations, 2024. [53] Stephen E Robertson and Steve Walker. Some simple effective approximations to the 2-poisson model for probabilistic weighted retrieval. In SIGIR’94: Proceedings of the Seventeenth Annual International ACM-SIGIR Conference on Research and Development in Information Retrieval, organised by Dublin City University, pages 232–241. Springer, 1994. [54] Mobashir Sadat, Zhengyu Zhou, Lukas Lange, Jun Araki, Arsalan Gundroo, Bingqing Wang, Rakesh Menon, Md Parvez, and Zhe Feng. DelucionQA: Detecting hallucinations in domain- specific question answering. In Houda Bouamor, Juan Pino, and Kalika Bali, editors, Find- ings of the Association for Computational Linguistics: EMNLP 2023 , pages 822–835, Sin- gapore,"
"gfm_rag_p14_c003","gfm_rag","gfm_rag.pdf","14","3","Wang, Rakesh Menon, Md Parvez, and Zhe Feng. DelucionQA: Detecting hallucinations in domain- specific question answering. In Houda Bouamor, Juan Pino, and Kalika Bali, editors, Find- ings of the Association for Computational Linguistics: EMNLP 2023 , pages 822–835, Sin- gapore, December 2023. Association for Computational Linguistics. doi: 10.18653/v1/2023. findings-emnlp.59. URL https://aclanthology.org/2023.findings-emnlp.59/. 14"
"gfm_rag_p15_c001","gfm_rag","gfm_rag.pdf","15","1","[55] Keshav Santhanam, Omar Khattab, Jon Saad-Falcon, Christopher Potts, and Matei Zaharia. Colbertv2: Effective and efficient retrieval via lightweight late interaction. In Proceedings of the 2022 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, pages 3715–3734, 2022. [56] Parth Sarthi, Salman Abdullah, Aditi Tuli, Shubh Khanna, Anna Goldie, and Christopher D Manning. Raptor: Recursive abstractive processing for tree-organized retrieval. In The Twelfth International Conference on Learning Representations, 2024. [57] SBERT. Sentence-transformers all-mpnet-base-v2, 2021. URL https://huggingface.co/ sentence-transformers/all-mpnet-base-v2 . [58] Weihang Su, Yichen Tang, Qingyao Ai, Zhijing Wu, and Yiqun Liu. DRAGIN: Dynamic retrieval augmented generation based on the real-time information needs of large language models. In Lun-Wei Ku, Andre Martins, and Vivek Srikumar, editors, Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers), pages 12991–13013, Bangkok, Thailand, August 2024. Association for Computational Linguistics. doi: 10.18653/v1/2024.acl-long.702. URL https://aclanthology.org/2024. acl-long.702/. [59] Jiashuo Sun, Chengjin Xu, Lumingyuan Tang, Saizhuo Wang, Chen Lin, Yeyun Gong, Lionel Ni, Heung-Yeung Shum, and Jian Guo. Think-on-graph: Deep and responsible reasoning of large language model on knowledge graph. In The Twelfth International Conference on Learning Representations, 2024. [60] Jiabin Tang, Yuhao Yang, Wei Wei, Lei Shi, Lixin Su, Suqi Cheng, Dawei Yin, and Chao Huang. Graphgpt: Graph instruction tuning for large language models. In Proceedings of the 47th International ACM SIGIR Conference on Research and Development in Information Retrieval, pages 491–500, 2024. [61] Jiabin Tang, Yuhao Yang, Wei Wei, Lei Shi, Long Xia, Dawei Yin,"
"gfm_rag_p15_c002","gfm_rag","gfm_rag.pdf","15","2","Graphgpt: Graph instruction tuning for large language models. In Proceedings of the 47th International ACM SIGIR Conference on Research and Development in Information Retrieval, pages 491–500, 2024. [61] Jiabin Tang, Yuhao Yang, Wei Wei, Lei Shi, Long Xia, Dawei Yin, and Chao Huang. Higpt: Heterogeneous graph language model. In Proceedings of the 30th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, pages 2842–2853, 2024. [62] Timothy J Teyler and Pascal DiScenna. The hippocampal memory indexing theory. Behavioral neuroscience, 100(2):147, 1986. [63] Harsh Trivedi, Niranjan Balasubramanian, Tushar Khot, and Ashish Sabharwal. Musique: Multihop questions via single-hop question composition. Transactions of the Association for Computational Linguistics, 10:539–554, 2022. [64] Harsh Trivedi, Niranjan Balasubramanian, Tushar Khot, and Ashish Sabharwal. Interleaving retrieval with chain-of-thought reasoning for knowledge-intensive multi-step questions. In Proceedings of the 61st Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers), pages 10014–10037, 2023. [65] Denny Vrandeˇci´c and Markus Krötzsch. Wikidata: a free collaborative knowledgebase. Com- munications of the ACM, 57(10):78–85, 2014. [66] Zehong Wang, Zheyuan Zhang, Nitesh V Chawla, Chuxu Zhang, and Yanfang Ye. GFT: Graph foundation model with transferable tree vocabulary. In The Thirty-eighth Annual Conference on Neural Information Processing Systems, 2024. URL https://openreview.net/forum?id= 0MXzbAv8xy. [67] Zonghan Wu, Shirui Pan, Fengwen Chen, Guodong Long, Chengqi Zhang, and S Yu Philip. A comprehensive survey on graph neural networks. IEEE transactions on neural networks and learning systems, 32(1):4–24, 2020. [68] Lianghao Xia, Ben Kao, and Chao Huang. Opengraph: Towards open graph foundation models. arXiv preprint arXiv:2403.01121, 2024. [69]"
"gfm_rag_p15_c003","gfm_rag","gfm_rag.pdf","15","3","and S Yu Philip. A comprehensive survey on graph neural networks. IEEE transactions on neural networks and learning systems, 32(1):4–24, 2020. [68] Lianghao Xia, Ben Kao, and Chao Huang. Opengraph: Towards open graph foundation models. arXiv preprint arXiv:2403.01121, 2024. [69] Shitao Xiao, Zheng Liu, Peitian Zhang, and Niklas Muennighoff. C-pack: Packaged resources to advance general chinese embedding, 2023. 15"
"gfm_rag_p16_c001","gfm_rag","gfm_rag.pdf","16","1","[70] An Yang, Baosong Yang, Binyuan Hui, Bo Zheng, Bowen Yu, Chang Zhou, Chengpeng Li, Chengyuan Li, Dayiheng Liu, Fei Huang, Guanting Dong, Haoran Wei, Huan Lin, Jialong Tang, Jialin Wang, Jian Yang, Jianhong Tu, Jianwei Zhang, Jianxin Ma, Jin Xu, Jingren Zhou, Jinze Bai, Jinzheng He, Junyang Lin, Kai Dang, Keming Lu, Keqin Chen, Kexin Yang, Mei Li, Mingfeng Xue, Na Ni, Pei Zhang, Peng Wang, Ru Peng, Rui Men, Ruize Gao, Runji Lin, Shijie Wang, Shuai Bai, Sinan Tan, Tianhang Zhu, Tianhao Li, Tianyu Liu, Wenbin Ge, Xiaodong Deng, Xiaohuan Zhou, Xingzhang Ren, Xinyu Zhang, Xipin Wei, Xuancheng Ren, Yang Fan, Yang Yao, Yichang Zhang, Yu Wan, Yunfei Chu, Yuqiong Liu, Zeyu Cui, Zhenru Zhang, and Zhihao Fan. Qwen2 technical report. arXiv preprint arXiv:2407.10671, 2024. [71] Bishan Yang, Scott Wen-tau Yih, Xiaodong He, Jianfeng Gao, and Li Deng. Embedding entities and relations for learning and inference in knowledge bases. In Proceedings of the International Conference on Learning Representations (ICLR) 2015, 2015. [72] Zhilin Yang, Peng Qi, Saizheng Zhang, Yoshua Bengio, William Cohen, Ruslan Salakhutdinov, and Christopher D Manning. Hotpotqa: A dataset for diverse, explainable multi-hop question answering. In Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing, pages 2369–2380, 2018. [73] Michihiro Yasunaga, Hongyu Ren, Antoine Bosselut, Percy Liang, and Jure Leskovec. Qa-gnn: Reasoning with language models and knowledge graphs for question answering. In Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, pages 535–546,"
"gfm_rag_p16_c002","gfm_rag","gfm_rag.pdf","16","2","Antoine Bosselut, Percy Liang, and Jure Leskovec. Qa-gnn: Reasoning with language models and knowledge graphs for question answering. In Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, pages 535–546, 2021. [74] Alexandros Zeakis, George Papadakis, Dimitrios Skoutas, and Manolis Koubarakis. Pre- trained embeddings for entity resolution: an experimental analysis. Proceedings of the VLDB Endowment, 16(9):2225–2238, 2023. [75] Xinyu Zhang, Nandan Thakur, Odunayo Ogundepo, Ehsan Kamalloo, David Alfonso-Hermelo, Xiaoguang Li, Qun Liu, Mehdi Rezagholizadeh, and Jimmy Lin. Making a miracl: Multilingual information retrieval across a continuum of languages. arXiv preprint arXiv:2210.09984, 2022. [76] Lingfeng Zhong, Jia Wu, Qian Li, Hao Peng, and Xindong Wu. A comprehensive survey on automatic knowledge graph construction. ACM Computing Surveys, 56(4):1–62, 2023. [77] Shaowen Zhou, Bowen Yu, Aixin Sun, Cheng Long, Jingyang Li, and Jian Sun. A survey on neural open information extraction: Current status and future directions. In Lud De Raedt, editor, Proceedings of the Thirty-First International Joint Conference on Artificial Intelligence, IJCAI- 22, pages 5694–5701. International Joint Conferences on Artificial Intelligence Organization, 7 2022. doi: 10.24963/ijcai.2022/793. URL https://doi.org/10.24963/ijcai.2022/793. Survey Track. [78] Zhaocheng Zhu, Zuobai Zhang, Louis-Pascal Xhonneux, and Jian Tang. Neural bellman-ford networks: A general graph neural network framework for link prediction. Advances in Neural Information Processing Systems, 34:29476–29490, 2021. Appendix Table of Contents A Query-dependent GNNs for Multi-hop Reasoning and Retrieval 17 B Datasets 17 B.1 Multi-hop QA Datasets . . . . . . . . . . . . ."
"gfm_rag_p16_c003","gfm_rag","gfm_rag.pdf","16","3","in Neural Information Processing Systems, 34:29476–29490, 2021. Appendix Table of Contents A Query-dependent GNNs for Multi-hop Reasoning and Retrieval 17 B Datasets 17 B.1 Multi-hop QA Datasets . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 17 16"
"gfm_rag_p17_c001","gfm_rag","gfm_rag.pdf","17","1","B.2 Domain-specific RAG Datasets . . . . . . . . . . . . . . . . . . . . . . . . . . 18 C Baselines 19 D Implementations and Training Details 20 D.1 Training Data Construction . . . . . . . . . . . . . . . . . . . . . . . . . . . . 20 D.2 Model Settings . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 20 D.3 Training Settings . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 20 E Additional Experiments 21 E.1 Effectiveness of Different Sentence Embeddings . . . . . . . . . . . . . . . . . 21 E.2 Effectiveness of Different Training Strategies . . . . . . . . . . . . . . . . . . . 22 E.3 Effectiveness of Loss Weights . . . . . . . . . . . . . . . . . . . . . . . . . . . 22 E.4 Effectiveness of Ranking Methods . . . . . . . ."
"gfm_rag_p17_c002","gfm_rag","gfm_rag.pdf","17","2",". . . . . . . . . . . . . . . . . . . . . . . . . . 22 E.4 Effectiveness of Ranking Methods . . . . . . . . . . . . . . . . . . . . . . . . 23 E.5 Ablation Study of Training Datasets . . . . . . . . . . . . . . . . . . . . . . . . 23 E.6 Model Transferability . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 23 E.7 Details of Model Neural Scaling . . . . . . . . . . . . . . . . . . . . . . . . . . 24 E.8 Visualization of the Distribution of Multi-hop Prediction . . . . . . . . . . . . . 25 E.9 Cost and Impact of LLMs on KG-index Construction . . . . . . . . . . . . . . . 26 F Prompts 27 G Limitations 27 A Query-dependent GNNs for Multi-hop Reasoning and Retrieval We provide a detailed explanation about why query-dependent GNNs can be used for multi-hop reasoning and retrieval. Recent studies [21, 52] have theoretically proven that query-dependent GNNs are effective for capturing the multi-hop"
"gfm_rag_p17_c003","gfm_rag","gfm_rag.pdf","17","3","Query-dependent GNNs for Multi-hop Reasoning and Retrieval We provide a detailed explanation about why query-dependent GNNs can be used for multi-hop reasoning and retrieval. Recent studies [21, 52] have theoretically proven that query-dependent GNNs are effective for capturing the multi-hop logical associations on KGs to answer queries, such as: ∃y : politician_of(Barack Obama, y) ← work_in(Barack Obama, z1)∧city_of(z1, y), (20) where the right part denotes the logical associations can be executed to answer the query on the left, i.e., “politician_of(Barack Obama,y)”. This query is semantic equivalent to the nature language question: “ Barack Obama is the politician of which country? ”. By treating the input question as a “soft query” (query in nature language), we apply the query-dependent GNN (GFM) to bridge the gap between nature language and logical query. The GFM tries to understand the semantic of the questions and learn to conduct complex logical reasoning (e.g., multi-hop reasoning) on KGs for retrieval [73]. The learned logical associations for reasoning are shown in Section 4.8. Table 5: Statistics of the query-doc pairs and KGs used for training. Dataset #Q-doc Pair #Document #KG #Entity #Relation #Triple HotpotQA 20,000 204,822 20 1,930,362 967,218 6,393,342 MuSiQue 20,000 410,380 20 1,544,966 900,338 4,848,715 2Wiki 20,000 122,108 20 916,907 372,554 2,883,006 Total 60,000 737,310 60 4,392,235 2,240,110 14,125,063 B Datasets B.1 Multi-hop QA Datasets Three multi-hop QA datasets are used in our experiments: HotpotQA [ 72], MuSiQue [ 63], and 2WikiMultiHopQA (2Wiki) [20]. We provide a brief overview of these datasets below. 17"
"gfm_rag_p18_c001","gfm_rag","gfm_rag.pdf","18","1","Table 6: Statistics of the datasets and constructed KG-indexes used for testing. Dataset Domain #Test #Document #Entity #Relation #Triple HotpotQA Multi-hop 1,000 9,221 87,768 45,112 279,112 MuSiQue Multi-hop 1,000 11,656 100,853 55,944 319,618 2Wiki Multi-hop 1,000 6,119 48,779 20,748 160,950 PubMedQA Biomedical 2,450 5,932 42,389 20,952 149,782 DelucionQA Customer Support 184 235 2,669 2,298 6,183 TechQA Customer Support 314 769 10,221 4,606 57,613 ExpertQA Customer Support 203 808 11,079 6,810 16,541 EManual Customer Support 132 102 695 586 1,329 MS Marco General Knowledge 423 3,481 24,740 17,042 63,995 HAGRID General Knowledge 1,318 1,975 23,484 18,653 48,969 • HotpotQA [72] is a multi-hop QA dataset that requires reasoning over multiple documents to answer questions. The dataset consists of 97k question-answer pairs, where each question is associated with up to 2 supporting and several distracting documents. The questions are designed to be answerable using multiple pieces of information from the supporting documents. • MuSiQue [63] is a challenging multi-hop QA dataset with 25k 2-4 hop questions. It requires coherent multi-step reasoning to answer questions that span multiple documents. • 2WikiMultiHopQA (2Wiki) [20] is a multi-hop QA dataset that requires reasoning over multiple Wikipedia articles to answer questions. The dataset consists of 192k questions, which are designed to be answerable using information from 2 or 4 articles. In experiments, we adhere to the official data split to obtain the training samples and follow existing methods [64, 16] to use the same 1,000 samples from each validation set to avoid data leakage. We merge"
"gfm_rag_p18_c002","gfm_rag","gfm_rag.pdf","18","2","2 or 4 articles. In experiments, we adhere to the official data split to obtain the training samples and follow existing methods [64, 16] to use the same 1,000 samples from each validation set to avoid data leakage. We merge the candidate passages as the document corpus for KG-index construction. The statistics of the training and test data are presented in Table 5 and Table 6, respectively. B.2 Domain-specific RAG Datasets To test the generalizability of GFM-RAG, we evaluate it on seven domain-specific RAG datasets [10] including, (1) biomedical: PubMedQA [25]; (2) customer support: DelucionQA [54], TechQA [4], ExpertQA [39], EManual [44]; (3) general knowledge: MS Marco [45], HAGRID [27]. We provide a brief overview of these datasets below. • PubMedQA [25] is a collection of PubMed research abstracts with corresponding questions paired with 4 abstract chunks. • DelucionQA [54] is a domain-specific RAG dataset leveraging Jeep’s 2023 Gladiator model manual as the source of knowledge, where each question is associated with 4 context documents and only 1 relevant passage. • TechQA [4] is a collection of real-world user questions posted on IBMDeveloper and Devel- operWorks forums, along with 10 technical support documents relating to each question. • ExpertQA [39] is a collection of curated questions from domain experts in various fields of science, arts, and law. The dataset also contains expert-curated passages relevant to each question. • EManual [ 44] is a question-answering dataset comprising consumer electronic device manuals and realistic questions about them composed by human annotators, where"
"gfm_rag_p18_c003","gfm_rag","gfm_rag.pdf","18","3","various fields of science, arts, and law. The dataset also contains expert-curated passages relevant to each question. • EManual [ 44] is a question-answering dataset comprising consumer electronic device manuals and realistic questions about them composed by human annotators, where each question is related with up to 3 context documents. • MS Marco [45] is an open-domain question-answering dataset sourced from Bing search engine user query logs. Each question is associated with 10 context passages retrieved via Bing web search. • HAGRID [27] is a multi-lingual information retrieval dataset with questions and passages from MIRACL [75]. 18"
"gfm_rag_p19_c001","gfm_rag","gfm_rag.pdf","19","1","In experiments, we use test sets constructed by RAGBench [10] and merge all the candidate passages as document corpus for KG-index construction. The statistics of the test dataset are detailed in Table 6. C Baselines In experiments, we compare with several widely used retrieval methods under three categories: (1) single-step naive methods: BM25 [53], Contriever [22], GTR [46], ColBERTv2 [55], RAPTOR [56], Proposition [6]; (2) graph-enhanced methods: GraphRAG (MS) [9], LightRAG [15], HippoRAG [16]; (3) multi-step methods: Adaptive-RAG [ 23], FLARE [ 24], and IRCoT [ 64]. The detailed introduction of the baselines is as follows. Single-step Naive Methods are widely adopted in real-world applications due to their great efficiency and generalizability. • BM25 [53] is a classic information retrieval method based on the probabilistic model that ranks a set of documents based on the query terms frequency appearing in each document. • Contriever [22] trains a dense retriever with contrastive learning on a large-scale corpus to retrieve relevant documents for a given query. • GTR [46] develops a scale-up T5-based dense retriever that could generalize across different datasets and domains. • ColBERTv2 [55] is a state-of-the-art dense retriever that couples an aggressive residual compression mechanism with a denoised supervision strategy to simultaneously improve the retrieval quality. • RAPTOR [56] is an LLM-augmented retriever that recursively embeds, clusters, and sum- marizes chunks of text, constructing a tree with differing levels of summarization to enable accurate retrieval. • Proposition [6] enhances the performance of dense retrievers by leveraging LLMs to generate"
"gfm_rag_p19_c002","gfm_rag","gfm_rag.pdf","19","2","is an LLM-augmented retriever that recursively embeds, clusters, and sum- marizes chunks of text, constructing a tree with differing levels of summarization to enable accurate retrieval. • Proposition [6] enhances the performance of dense retrievers by leveraging LLMs to generate a natural language proposition that captures the essential information of the document. Graph-enhanced Methods design a retriever that is built upon a graph structure to conduct effective retrieval and reasoning. • GraphRAG (MS) [9] is a graph-enhanced retrieval method originally proposed by Microsoft. It builds a graph structure from the document corpus and use hierarchical community detection to cluster the documents into communities and generate a summary for each community. The summary together with the original documents are retrieved by the retriever for LLM generation. • LightRAG [15] is an innovative graph-enhanced RAG method that incorporates graph structures into text indexing and retrieval, enabling efficient retrieval of entities and their relationships. It employs a dual-level retrieval system to gather both low-level and high-level knowledge for LLM generation. • HippoRAG [16] is a state-of-the-art, training-free graph-enhanced retriever that uses the Personalized PageRank algorithm to assess entity relevance to a query and performs multi- hop retrieval on a document-based knowledge graph. It can be directly applied to various datasets. Multi-step Methods are designed to conduct multi-hop reasoning by iteratively retrieving and reasoning over documents, which can be integrated with arbitrary retrieval methods. • Adaptive-RAG [23] proposes an adaptive multi-step retrieval method that can dynamically select the most suitable retrieval strategy based on"
"gfm_rag_p19_c003","gfm_rag","gfm_rag.pdf","19","3","designed to conduct multi-hop reasoning by iteratively retrieving and reasoning over documents, which can be integrated with arbitrary retrieval methods. • Adaptive-RAG [23] proposes an adaptive multi-step retrieval method that can dynamically select the most suitable retrieval strategy based on the complexity of the query. • FLARE [24] introduces a multi-step retrieval method that actively decide when and how to retrieve documents. It also predicts the future content to the guide the retrieval in next steps. • IRCoT [64] is a powerful multi-step retrieval pipeline that integrates the retrieval with the chain-of-thought (CoT) reasoning of LLMs. It guides the retrieval with CoT and in turn using retrieved documents to improve CoT. IRCoT can be compatible with arbitrary retrievers to conduct multi-step retrieval and reasoning. 19"
"gfm_rag_p20_c001","gfm_rag","gfm_rag.pdf","20","1","Table 7: The detailed implementation and training settings of GFM-RAG. Setting GFM-RAG KG-index Construction OpenIE GPT-4o-mini Entity resolution ColBERTv2 τ 0.8 GFM Model # Layer 6 Hidden dim 512 Message DistMult Aggregation Sum gl(·) 2-layer MLP Sentence embedding model all-mpnet-v2 Doc. ranker entities T 20 KGC Pre-training α 1 Optimizer AdamW Learning rate 5e-4 Batch size 4 Training steps 30,000 # Negative sample 128 Supervised Retrieval Fine-tuning α 0.3 Optimizer AdamW Learning rate 5e-4 Batch size 4 Training epochs 5 # Negative sample E \\ A q D Implementations and Training Details D.1 Training Data Construction We extract 60,000 samples from the training set of HotpotQA, MuSiQu, and 2Wiki to construct KG-indexes and conduct large-scale training. Specifically, we merge the candidate passages as the document corpus. In the KG-index construction, we use the GPT-4o-mini [ 47] with the OpenIE prompts described in HippoRAG [16] to extract the entities, relations, and triples from the document corpus. Then, we use the ColBERTv2 [55] to conduct the entity resolution by computing the similarity between entities as s(ei, ej) = Emb.(ei)⊤Emb.(ej), (21) where a new triple (ei, equivalent, ej) is generated if s(ei, ej) > τ and ei ̸= ej. We set the threshold τ as 0.8 in our experiments. We divide the samples into groups of approximately 1k questions and 10k documents each to control the constructed KG-index size. In the end, we obtain 60 different KG-indexes and associated question-document pairs for model training. D.2 Model Settings In GFM-RAG, the GFM is implemented"
"gfm_rag_p20_c002","gfm_rag","gfm_rag.pdf","20","2","into groups of approximately 1k questions and 10k documents each to control the constructed KG-index size. In the end, we obtain 60 different KG-indexes and associated question-document pairs for model training. D.2 Model Settings In GFM-RAG, the GFM is implemented as a 6-layer query-dependent GNN with the hidden dimension of 512, DistMult message function, and sum aggregation. The relation update function gl(·) is implemented as a 2-layer MLP. We use the all-mpnet-v2 as the sentence embedding model with a dimension of 768. The total training parameters of the GFM is 8M. In the retrieval stage, we select top T = 20 entities for the document ranker. D.3 Training Settings In KG completion pre-training, we randomly sample triples (e, r, t) from knowledge graphs and mask out either the head or the tail entity to create a synthetic queryq = (e, r, ?) and answer a = {e} in a self-supervised manner. For example, given a triple (Barack Obama , born_in, Honolulu), we 20"
"gfm_rag_p21_c001","gfm_rag","gfm_rag.pdf","21","1","Table 8: Comparison of different sentence embedding models used in GFM-RAG. Sentence Embedding Model HotpotQA MuSique 2Wiki R@2 R@5 R@2 R@5 R@2 R@5 sentence-transformers/all-mpnet-base-v2 70.2 82.1 46.0 55.1 81.1 85.6 BAAI/bge-large-en 68.1 81.1 45.9 55.9 80.7 86.3 Alibaba-NLP/gte-Qwen2-1.5B-instruct 69.9 81.5 46.0 55.0 79.8 86.2 Alibaba-NLP/gte-Qwen2-7B-instruct 68.5 81.5 45.5 55.1 80.8 85.6 nvidia/NV-Embed-v2 69.2 81.4 46.3 54.9 80.3 85.5 Table 9: Comparison of GFM-RAG with pre-trained and fine-tuned sentence embedding models. Method HotpotQA MuSiQue 2Wiki R@2 R@5 R@2 R@5 R@2 R@5 GFM-RAG 78.3 87.1 49.1 58.2 90.8 95.6 all-mpnet-v2 (pre-trained) 59.4 73.3 33.2 46.3 48.5 59.4 all-mpnet-v2 (finetuned) 67.0 82.3 41.7 55.0 65.1 76.7 can create a query as (Barack Obama , born_in, ?), which is encoded as a sentence embedding and fed into the GFM to predict the target entity Honolulu on graphs. In supervised document retrieval fine-tuning, we obtain natural language questions and supporting documents from the multi-hop QA datasets. For each question, we identify the entities from its supporting documents as the targets. For instance, given the question “Where was Barack Obama born in?”, we can extract two entities such as [Honolulu, USA] from its supporting documents (e.g., Doc. 2 in Figure 2). The GFM is trained to maximize the likelihood of these two target entities. In the self-supervised KG completion pre-training, the GFM is trained on the mixture of 60 constructed KG-indexes for 30,000 steps. Then, we conduct the supervised document retrieval fine-tuning on the labeled question-document pairs for 5 epochs. The weight α between losses is"
"gfm_rag_p21_c002","gfm_rag","gfm_rag.pdf","21","2","self-supervised KG completion pre-training, the GFM is trained on the mixture of 60 constructed KG-indexes for 30,000 steps. Then, we conduct the supervised document retrieval fine-tuning on the labeled question-document pairs for 5 epochs. The weight α between losses is set to 0.3. We use AdamW optimizer, learning rate of 5e-4 with batch sizes of both training stages set to 4. Each batch contains only one KG-index and training samples associated to it, where we randomly sample from different KG-indexes during training. The model is trained on 8 NVIDIA A100s (80G) with 14 hours pre-training and 5 hours supervised fine-tuning. The detailed settings are summarized in Table 7. E Additional Experiments E.1 Effectiveness of Different Sentence Embeddings In this section, we first study the effectiveness of different sentence embeddings in the GFM. We compare the all-mpnet-v2 [ 57], bge-large-en [ 69], gte-Qwen2-1.5B-instruct and gte-Qwen2-7B- instruct [34] as well as NV-Embed-v2 [31]. We download the official pre-trained model from the Huggingface3. The details of the models are shown in Table 8. From the results, we can observe that the performance variance between different sentence embeddings is relatively small, where the all- mpnet-v2 achieves the best performance with respect to 3 metrics. This indicates that GFM-RAG is not sensitive to the choice of sentence embedding models. In experiments, we use the all-mpnet-v2 as the default sentence embedding model due to its efficiency. However, it has relative smaller context-size (512) which limits the length of input text. We leave the exploration of larger"
